,COLLEGE,RANK,LOC,CAT,SX,EWS,PHASE
2663,"GOVT MEDICAL COLLEGE, KAMAREDDY",132047,OU,BCB,M,NO,P2
2664,"GOVT MEDICAL COLLEGE, KAMAREDDY",132577,OU,BCD,F,NO,P3
2665,"GOVT MEDICAL COLLEGE, KAMAREDDY",133092,OU,BCB,F,NO,P2
2666,"GOVT MEDICAL COLLEGE, KAMAREDDY",134476,OU,BCB,F,NO,P2
2667,"GOVT MEDICAL COLLEGE, KAMAREDDY",134491,OU,BCE,F,NO,P2
2668,"GOVT MEDICAL COLLEGE, KAMAREDDY",138673,OU,BCE,M,NO,P2
2669,"GOVT MEDICAL COLLEGE, KAMAREDDY",143066,OU,BCD,F,NO,P3
2670,"GOVT MEDICAL COLLEGE, KAMAREDDY",144421,OU,BCB,M,NO,P2
2671,"GOVT MEDICAL COLLEGE, KAMAREDDY",145789,OU,BCE,F,NO,P2
2672,"GOVT MEDICAL COLLEGE, KAMAREDDY",145846,OU,BCB,F,NO,P3
2673,"GOVT MEDICAL COLLEGE, KAMAREDDY",146419,OU,BCB,F,NO,P3
2674,"GOVT MEDICAL COLLEGE, KAMAREDDY",146462,OU,BCD,F,NO,P2
2675,"GOVT MEDICAL COLLEGE, KAMAREDDY",146752,OU,BCB,M,NO,P2
2676,"GOVT MEDICAL COLLEGE, KAMAREDDY",146998,OU,BCB,F,NO,P2
2677,"GOVT MEDICAL COLLEGE, KAMAREDDY",147804,OU,BCB,F,NO,P2
2678,"GOVT MEDICAL COLLEGE, KAMAREDDY",148556,OU,BCD,F,NO,P2
2679,"GOVT MEDICAL COLLEGE, KAMAREDDY",148567,OU,BCB,M,NO,P2
2680,"GOVT MEDICAL COLLEGE, KAMAREDDY",148615,OU,BCE,F,NO,P2
2681,"GOVT MEDICAL COLLEGE, KAMAREDDY",148649,OU,BCD,F,NO,P2
2682,"GOVT MEDICAL COLLEGE, KAMAREDDY",148886,OU,BCB,F,NO,P2
2683,"GOVT MEDICAL COLLEGE, KAMAREDDY",149320,OU,BCA,F,NO,P2
2684,"GOVT MEDICAL COLLEGE, KAMAREDDY",149812,OU,BCB,F,NO,P2
2685,"GOVT MEDICAL COLLEGE, KAMAREDDY",149822,OU,BCD,F,NO,P2
2686,"GOVT MEDICAL COLLEGE, KAMAREDDY",150160,OU,BCB,F,NO,P2
2687,"GOVT MEDICAL COLLEGE, KAMAREDDY",150968,OU,BCD,F,NO,P2
2688,"GOVT MEDICAL COLLEGE, KAMAREDDY",151225,OU,BCE,F,NO,P2
2689,"GOVT MEDICAL COLLEGE, KAMAREDDY",151368,OU,BCB,M,NO,P2
2690,"GOVT MEDICAL COLLEGE, KAMAREDDY",151599,OU,BCB,F,NO,P2
2691,"GOVT MEDICAL COLLEGE, KAMAREDDY",152115,OU,BCE,F,NO,P2
2692,"GOVT MEDICAL COLLEGE, KAMAREDDY",152125,OU,BCB,F,NO,P2
2693,"GOVT MEDICAL COLLEGE, KAMAREDDY",153268,OU,BCB,F,NO,P2
2694,"GOVT MEDICAL COLLEGE, KAMAREDDY",153314,OU,BCB,F,NO,P2
2695,"GOVT MEDICAL COLLEGE, KAMAREDDY",153542,OU,BCB,F,NO,P2
2696,"GOVT MEDICAL COLLEGE, KAMAREDDY",165257,OU,SC,F,NO,P1
2697,"GOVT MEDICAL COLLEGE, KAMAREDDY",178951,OU,ST,F,NO,P2
2698,"GOVT MEDICAL COLLEGE, KAMAREDDY",182905,OU,ST,F,NO,P1
2699,"GOVT MEDICAL COLLEGE, KAMAREDDY",186949,OU,SC,M,NO,P1
2700,"GOVT MEDICAL COLLEGE, KAMAREDDY",187941,OU,ST,M,NO,P1
2701,"GOVT MEDICAL COLLEGE, KAMAREDDY",188246,OU,ST,M,NO,P1
2702,"GOVT MEDICAL COLLEGE, KAMAREDDY",188649,OU,ST,M,NO,P1
2703,"GOVT MEDICAL COLLEGE, KAMAREDDY",192418,OU,ST,M,NO,P2
2704,"GOVT MEDICAL COLLEGE, KAMAREDDY",194497,OU,SC,F,NO,P1
2705,"GOVT MEDICAL COLLEGE, KAMAREDDY",194591,OU,ST,F,NO,P2
2706,"GOVT MEDICAL COLLEGE, KAMAREDDY",194698,OU,BCA,F,NO,P2
2707,"GOVT MEDICAL COLLEGE, KAMAREDDY",195002,OU,SC,M,NO,P1
2708,"GOVT MEDICAL COLLEGE, KAMAREDDY",197363,OU,SC,F,NO,P2
2709,"GOVT MEDICAL COLLEGE, KAMAREDDY",197840,OU,SC,F,NO,P1
2710,"GOVT MEDICAL COLLEGE, KAMAREDDY",198586,OU,ST,F,NO,P2
2711,"GOVT MEDICAL COLLEGE, KAMAREDDY",201789,OU,SC,F,NO,P2
2712,"GOVT MEDICAL COLLEGE, KAMAREDDY",202782,OU,SC,F,NO,P1
2713,"GOVT MEDICAL COLLEGE, KAMAREDDY",205484,OU,SC,F,NO,P1
2714,"GOVT MEDICAL COLLEGE, KAMAREDDY",205569,OU,SC,F,NO,P2
2715,"GOVT MEDICAL COLLEGE, KAMAREDDY",207387,OU,BCA,F,NO,P1
2716,"GOVT MEDICAL COLLEGE, KAMAREDDY",208399,OU,SC,M,NO,P2
2717,"GOVT MEDICAL COLLEGE, KAMAREDDY",208917,OU,SC,F,NO,P2
2718,"GOVT MEDICAL COLLEGE, KAMAREDDY",209719,OU,SC,M,NO,P2
2719,"GOVT MEDICAL COLLEGE, KAMAREDDY",209747,OU,BCC,F,NO,P1
2720,"GOVT MEDICAL COLLEGE, KAMAREDDY",212424,OU,BCA,F,NO,P2
2721,"GOVT MEDICAL COLLEGE, KAMAREDDY",220108,OU,BCA,F,NO,P2
2722,"GOVT MEDICAL COLLEGE, KAMAREDDY",220985,OU,BCA,M,NO,P2
2724,"GOVT MEDICAL COLLEGE, KARIMNAGAR",85087,OU,OC,M,NO,P2
2725,"GOVT MEDICAL COLLEGE, KARIMNAGAR",87043,OU,BCB,F,NO,P2
2726,"GOVT MEDICAL COLLEGE, KARIMNAGAR",87937,OU,BCE,F,NO,P3
2727,"GOVT MEDICAL COLLEGE, KARIMNAGAR",93567,OU,OC,M,NO,P2
2728,"GOVT MEDICAL COLLEGE, KARIMNAGAR",94646,OU,OC,M,NO,P2
2729,"GOVT MEDICAL COLLEGE, KARIMNAGAR",96586,OU,BCE,M,NO,P3
2730,"GOVT MEDICAL COLLEGE, KARIMNAGAR",96731,OU,BCB,M,NO,P3
2731,"GOVT MEDICAL COLLEGE, KARIMNAGAR",96829,OU,OC,M,EWS,P3
2732,"GOVT MEDICAL COLLEGE, KARIMNAGAR",97790,OU,BCD,M,NO,P1
2733,"GOVT MEDICAL COLLEGE, KARIMNAGAR",98722,OU,BCD,F,NO,P1
2734,"GOVT MEDICAL COLLEGE, KARIMNAGAR",98778,OU,BCB,F,NO,P3
2735,"GOVT MEDICAL COLLEGE, KARIMNAGAR",98952,OU,OC,F,EWS,P2
2736,"GOVT MEDICAL COLLEGE, KARIMNAGAR",99050,OU,BCE,F,NO,P1
2737,"GOVT MEDICAL COLLEGE, KARIMNAGAR",99664,OU,OC,F,NO,P2
2738,"GOVT MEDICAL COLLEGE, KARIMNAGAR",100485,OU,BCB,M,NO,P1
2739,"GOVT MEDICAL COLLEGE, KARIMNAGAR",100538,OU,BCE,F,NO,P3
2740,"GOVT MEDICAL COLLEGE, KARIMNAGAR",103288,OU,BCD,F,NO,P2
2741,"GOVT MEDICAL COLLEGE, KARIMNAGAR",105535,OU,BCB,F,NO,P2
2742,"GOVT MEDICAL COLLEGE, KARIMNAGAR",105592,OU,BCB,F,NO,P2
2743,"GOVT MEDICAL COLLEGE, KARIMNAGAR",106254,OU,OC,M,EWS,P2
2744,"GOVT MEDICAL COLLEGE, KARIMNAGAR",106625,OU,BCB,F,NO,P2
2745,"GOVT MEDICAL COLLEGE, KARIMNAGAR",107360,OU,OC,F,NO,P3
2746,"GOVT MEDICAL COLLEGE, KARIMNAGAR",108199,OU,BCD,F,NO,P2
2747,"GOVT MEDICAL COLLEGE, KARIMNAGAR",108852,OU,BCB,F,NO,P3
2748,"GOVT MEDICAL COLLEGE, KARIMNAGAR",110509,OU,BCB,F,NO,P2
2749,"GOVT MEDICAL COLLEGE, KARIMNAGAR",113183,OU,BCD,M,NO,P3
2750,"GOVT MEDICAL COLLEGE, KARIMNAGAR",114333,OU,OC,F,EWS,P3
2751,"GOVT MEDICAL COLLEGE, KARIMNAGAR",115061,OU,OC,F,EWS,P2
2752,"GOVT MEDICAL COLLEGE, KARIMNAGAR",115255,OU,BCB,M,NO,P2
2753,"GOVT MEDICAL COLLEGE, KARIMNAGAR",117276,OU,OC,F,EWS,P2
2754,"GOVT MEDICAL COLLEGE, KARIMNAGAR",117438,OU,BCB,F,NO,P2
2755,"GOVT MEDICAL COLLEGE, KARIMNAGAR",118269,OU,BCD,F,NO,P3
2756,"GOVT MEDICAL COLLEGE, KARIMNAGAR",118526,OU,OC,F,EWS,P2
2757,"GOVT MEDICAL COLLEGE, KARIMNAGAR",118728,OU,BCB,F,NO,P3
2758,"GOVT MEDICAL COLLEGE, KARIMNAGAR",119369,OU,OC,M,NO,P2
2759,"GOVT MEDICAL COLLEGE, KARIMNAGAR",120565,OU,BCD,F,NO,P2
2760,"GOVT MEDICAL COLLEGE, KARIMNAGAR",122526,OU,OC,M,NO,P2
2761,"GOVT MEDICAL COLLEGE, KARIMNAGAR",122577,OU,BCB,F,NO,P2
2762,"GOVT MEDICAL COLLEGE, KARIMNAGAR",123555,OU,BCD,M,NO,P2
2763,"GOVT MEDICAL COLLEGE, KARIMNAGAR",123609,OU,BCD,F,NO,P2
2764,"GOVT MEDICAL COLLEGE, KARIMNAGAR",123759,OU,BCB,M,NO,P2
2765,"GOVT MEDICAL COLLEGE, KARIMNAGAR",123783,OU,BCD,F,NO,P2
2766,"GOVT MEDICAL COLLEGE, KARIMNAGAR",124690,OU,BCE,F,NO,P2
2767,"GOVT MEDICAL COLLEGE, KARIMNAGAR",124714,OU,BCD,F,NO,P2
2768,"GOVT MEDICAL COLLEGE, KARIMNAGAR",124771,OU,BCE,F,NO,P2
2769,"GOVT MEDICAL COLLEGE, KARIMNAGAR",125958,OU,BCB,M,NO,P2
2770,"GOVT MEDICAL COLLEGE, KARIMNAGAR",125988,OU,BCE,F,NO,P2
2771,"GOVT MEDICAL COLLEGE, KARIMNAGAR",126007,OU,BCB,M,NO,P2
2772,"GOVT MEDICAL COLLEGE, KARIMNAGAR",126150,OU,BCD,F,NO,P3
2773,"GOVT MEDICAL COLLEGE, KARIMNAGAR",127768,OU,BCD,M,NO,P2
2774,"GOVT MEDICAL COLLEGE, KARIMNAGAR",127822,OU,BCB,F,NO,P2
2775,"GOVT MEDICAL COLLEGE, KARIMNAGAR",131204,OU,BCE,M,NO,P2
2776,"GOVT MEDICAL COLLEGE, KARIMNAGAR",136171,OU,BCE,F,NO,P2
2777,"GOVT MEDICAL COLLEGE, KARIMNAGAR",139327,OU,BCE,F,NO,P2
2778,"GOVT MEDICAL COLLEGE, KARIMNAGAR",139859,OU,BCE,M,NO,P2
2779,"GOVT MEDICAL COLLEGE, KARIMNAGAR",149416,OU,ST,F,NO,P1
2780,"GOVT MEDICAL COLLEGE, KARIMNAGAR",149766,OU,BCA,F,NO,P2
2781,"GOVT MEDICAL COLLEGE, KARIMNAGAR",150880,OU,ST,M,NO,P2
2782,"GOVT MEDICAL COLLEGE, KARIMNAGAR",152222,OU,SC,F,NO,P1
2783,"GOVT MEDICAL COLLEGE, KARIMNAGAR",160780,OU,BCA,F,NO,P1
2784,"GOVT MEDICAL COLLEGE, KARIMNAGAR",161140,OU,SC,F,NO,P1
2785,"GOVT MEDICAL COLLEGE, KARIMNAGAR",162812,OU,ST,F,NO,P2
2786,"GOVT MEDICAL COLLEGE, KARIMNAGAR",162854,OU,BCA,M,NO,P1
2787,"GOVT MEDICAL COLLEGE, KARIMNAGAR",165301,OU,SC,M,NO,P1
2788,"GOVT MEDICAL COLLEGE, KARIMNAGAR",169051,OU,SC,F,NO,P1
2789,"GOVT MEDICAL COLLEGE, KARIMNAGAR",171336,OU,ST,F,NO,P1
2790,"GOVT MEDICAL COLLEGE, KARIMNAGAR",171529,OU,ST,F,NO,P1
2791,"GOVT MEDICAL COLLEGE, KARIMNAGAR",173852,OU,SC,F,NO,P1
2792,"GOVT MEDICAL COLLEGE, KARIMNAGAR",174099,OU,ST,M,NO,P1
2793,"GOVT MEDICAL COLLEGE, KARIMNAGAR",177584,OU,ST,F,NO,P2
2794,"GOVT MEDICAL COLLEGE, KARIMNAGAR",177729,OU,ST,M,NO,P2
2795,"GOVT MEDICAL COLLEGE, KARIMNAGAR",178159,OU,BCA,M,NO,P1
2796,"GOVT MEDICAL COLLEGE, KARIMNAGAR",179043,OU,BCA,M,NO,P1
2797,"GOVT MEDICAL COLLEGE, KARIMNAGAR",182972,OU,BCA,F,NO,P2
2798,"GOVT MEDICAL COLLEGE, KARIMNAGAR",184375,OU,SC,F,NO,P2
2799,"GOVT MEDICAL COLLEGE, KARIMNAGAR",189765,OU,SC,M,NO,P1
2800,"GOVT MEDICAL COLLEGE, KARIMNAGAR",193362,OU,SC,F,NO,P1
2801,"GOVT MEDICAL COLLEGE, KARIMNAGAR",194469,OU,SC,F,NO,P2
2802,"GOVT MEDICAL COLLEGE, KARIMNAGAR",194803,OU,SC,F,NO,P1
2803,"GOVT MEDICAL COLLEGE, KARIMNAGAR",194833,OU,SC,F,NO,P1
2804,"GOVT MEDICAL COLLEGE, KARIMNAGAR",199852,OU,SC,M,NO,P1
2805,"GOVT MEDICAL COLLEGE, KARIMNAGAR",201391,OU,SC,F,NO,P2
2807,"GOVT MEDICAL COLLEGE, KARIMNAGAR",243904,OU,BCC,F,NO,P2
2809,"GOVT MEDICAL COLLEGE, KHAMMAM",24982,OU,OC,M,NO,P1
2810,"GOVT MEDICAL COLLEGE, KHAMMAM",63735,OU,BCD,M,NO,P1
2811,"GOVT MEDICAL COLLEGE, KHAMMAM",66166,OU,OC,F,EWS,P2
2812,"GOVT MEDICAL COLLEGE, KHAMMAM",76964,OU,BCE,F,NO,P2
2813,"GOVT MEDICAL COLLEGE, KHAMMAM",79415,OU,BCD,F,NO,P2
2814,"GOVT MEDICAL COLLEGE, KHAMMAM",86010,OU,BCB,M,NO,P2
2815,"GOVT MEDICAL COLLEGE, KHAMMAM",88486,OU,OC,M,NO,P2
2816,"GOVT MEDICAL COLLEGE, KHAMMAM",89315,OU,BCE,F,NO,P2
2817,"GOVT MEDICAL COLLEGE, KHAMMAM",91672,OU,OC,M,EWS,P1
2818,"GOVT MEDICAL COLLEGE, KHAMMAM",94019,OU,OC,F,EWS,P2
2819,"GOVT MEDICAL COLLEGE, KHAMMAM",94918,OU,BCE,F,NO,P2
2820,"GOVT MEDICAL COLLEGE, KHAMMAM",95270,OU,OC,M,NO,P1
2821,"GOVT MEDICAL COLLEGE, KHAMMAM",99635,OU,OC,F,NO,P2
2822,"GOVT MEDICAL COLLEGE, KHAMMAM",99703,OU,BCB,F,NO,P2
2823,"GOVT MEDICAL COLLEGE, KHAMMAM",99781,OU,BCB,F,NO,P2
2824,"GOVT MEDICAL COLLEGE, KHAMMAM",100472,OU,BCD,M,NO,P2
2825,"GOVT MEDICAL COLLEGE, KHAMMAM",101438,OU,OC,F,EWS,P2
2826,"GOVT MEDICAL COLLEGE, KHAMMAM",102523,OU,OC,M,EWS,P1
2827,"GOVT MEDICAL COLLEGE, KHAMMAM",102786,OU,OC,F,NO,P2
2828,"GOVT MEDICAL COLLEGE, KHAMMAM",105288,OU,OC,F,NO,P2
2829,"GOVT MEDICAL COLLEGE, KHAMMAM",106209,OU,BCD,F,NO,P2
2830,"GOVT MEDICAL COLLEGE, KHAMMAM",106450,OU,OC,F,NO,P2
2831,"GOVT MEDICAL COLLEGE, KHAMMAM",107114,OU,BCD,F,NO,P2
2832,"GOVT MEDICAL COLLEGE, KHAMMAM",109172,OU,BCB,F,NO,P2
2833,"GOVT MEDICAL COLLEGE, KHAMMAM",109362,OU,BCB,F,NO,P2
2834,"GOVT MEDICAL COLLEGE, KHAMMAM",111016,OU,BCD,F,NO,P2
2835,"GOVT MEDICAL COLLEGE, KHAMMAM",111039,OU,OC,F,NO,P2
2836,"GOVT MEDICAL COLLEGE, KHAMMAM",111327,OU,BCD,F,NO,P2
2837,"GOVT MEDICAL COLLEGE, KHAMMAM",111492,OU,BCE,M,NO,P2
2838,"GOVT MEDICAL COLLEGE, KHAMMAM",112377,OU,BCB,F,NO,P2
2839,"GOVT MEDICAL COLLEGE, KHAMMAM",113266,OU,BCB,M,NO,P2
2840,"GOVT MEDICAL COLLEGE, KHAMMAM",113978,OU,OC,F,NO,P2
2841,"GOVT MEDICAL COLLEGE, KHAMMAM",114249,OU,BCD,M,NO,P2
2842,"GOVT MEDICAL COLLEGE, KHAMMAM",114594,OU,OC,F,NO,P2
2843,"GOVT MEDICAL COLLEGE, KHAMMAM",116131,OU,BCD,M,NO,P2
2844,"GOVT MEDICAL COLLEGE, KHAMMAM",116171,OU,OC,F,EWS,P2
2845,"GOVT MEDICAL COLLEGE, KHAMMAM",116188,OU,OC,M,EWS,P2
2846,"GOVT MEDICAL COLLEGE, KHAMMAM",116231,OU,BCB,F,NO,P2
2847,"GOVT MEDICAL COLLEGE, KHAMMAM",116253,OU,BCD,F,NO,P2
2848,"GOVT MEDICAL COLLEGE, KHAMMAM",116711,OU,BCD,F,NO,P2
2849,"GOVT MEDICAL COLLEGE, KHAMMAM",117303,OU,OC,F,EWS,P2
2850,"GOVT MEDICAL COLLEGE, KHAMMAM",117389,OU,BCB,F,NO,P2
2851,"GOVT MEDICAL COLLEGE, KHAMMAM",117459,OU,BCB,F,NO,P2
2852,"GOVT MEDICAL COLLEGE, KHAMMAM",117652,OU,BCB,F,NO,P2
2853,"GOVT MEDICAL COLLEGE, KHAMMAM",118385,OU,BCB,F,NO,P2
2854,"GOVT MEDICAL COLLEGE, KHAMMAM",119430,OU,BCB,F,NO,P1
2855,"GOVT MEDICAL COLLEGE, KHAMMAM",119511,OU,BCD,F,NO,P2
2856,"GOVT MEDICAL COLLEGE, KHAMMAM",119602,OU,BCB,M,NO,P2
2857,"GOVT MEDICAL COLLEGE, KHAMMAM",121622,OU,BCE,F,NO,P2
2858,"GOVT MEDICAL COLLEGE, KHAMMAM",123680,OU,BCB,F,NO,P2
2859,"GOVT MEDICAL COLLEGE, KHAMMAM",127960,OU,BCE,M,NO,P2
2860,"GOVT MEDICAL COLLEGE, KHAMMAM",129018,OU,BCE,F,NO,P1
2861,"GOVT MEDICAL COLLEGE, KHAMMAM",131248,OU,BCE,F,NO,P2
2862,"GOVT MEDICAL COLLEGE, KHAMMAM",133139,OU,BCE,F,NO,P2
2863,"GOVT MEDICAL COLLEGE, KHAMMAM",149700,OU,BCC,M,NO,P1
2864,"GOVT MEDICAL COLLEGE, KHAMMAM",152471,OU,ST,F,NO,P1
2865,"GOVT MEDICAL COLLEGE, KHAMMAM",154518,OU,ST,F,NO,P2
2866,"GOVT MEDICAL COLLEGE, KHAMMAM",156852,OU,SC,F,NO,P2
2867,"GOVT MEDICAL COLLEGE, KHAMMAM",160464,OU,ST,F,NO,P3
2868,"GOVT MEDICAL COLLEGE, KHAMMAM",162898,OU,ST,M,NO,P1
2869,"GOVT MEDICAL COLLEGE, KHAMMAM",164412,OU,ST,F,NO,P1
2870,"GOVT MEDICAL COLLEGE, KHAMMAM",165202,OU,ST,F,NO,P2
2871,"GOVT MEDICAL COLLEGE, KHAMMAM",168796,OU,SC,M,NO,P1
2872,"GOVT MEDICAL COLLEGE, KHAMMAM",170242,OU,SC,F,NO,P1
2873,"GOVT MEDICAL COLLEGE, KHAMMAM",170305,OU,ST,F,NO,P3
2874,"GOVT MEDICAL COLLEGE, KHAMMAM",172855,OU,ST,F,NO,P3
2875,"GOVT MEDICAL COLLEGE, KHAMMAM",172979,OU,SC,F,NO,P1
2876,"GOVT MEDICAL COLLEGE, KHAMMAM",173178,OU,SC,F,NO,P2
2877,"GOVT MEDICAL COLLEGE, KHAMMAM",173745,OU,SC,M,NO,P1
2878,"GOVT MEDICAL COLLEGE, KHAMMAM",175870,OU,SC,F,NO,P1
2879,"GOVT MEDICAL COLLEGE, KHAMMAM",176433,OU,SC,F,NO,P2
2880,"GOVT MEDICAL COLLEGE, KHAMMAM",176497,OU,SC,F,NO,P1
2881,"GOVT MEDICAL COLLEGE, KHAMMAM",176585,OU,BCA,M,NO,P1
2882,"GOVT MEDICAL COLLEGE, KHAMMAM",177857,OU,SC,M,NO,P2
2883,"GOVT MEDICAL COLLEGE, KHAMMAM",178144,OU,ST,F,NO,P3
2884,"GOVT MEDICAL COLLEGE, KHAMMAM",179363,OU,SC,F,NO,P1
2885,"GOVT MEDICAL COLLEGE, KHAMMAM",181666,OU,SC,F,NO,P1
2886,"GOVT MEDICAL COLLEGE, KHAMMAM",184379,OU,SC,F,NO,P1
2887,"GOVT MEDICAL COLLEGE, KHAMMAM",185275,OU,BCA,M,NO,P2
2888,"GOVT MEDICAL COLLEGE, KHAMMAM",186568,OU,BCA,M,NO,P1
2889,"GOVT MEDICAL COLLEGE, KHAMMAM",188444,OU,BCA,F,NO,P1
2890,"GOVT MEDICAL COLLEGE, KHAMMAM",189330,OU,BCA,F,NO,P1
2891,"GOVT MEDICAL COLLEGE, KHAMMAM",204714,OU,BCA,F,NO,P2
2894,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",145882,OU,BCB,F,NO,P3
2895,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",146491,OU,BCE,F,NO,P3
2896,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",149140,OU,OC,F,EWS,P3
2897,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",149722,OU,OC,F,EWS,P3
2898,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",150197,OU,OC,F,NO,P3
2899,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",150867,OU,BCD,M,NO,P3
2900,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",151132,OU,OC,M,EWS,P3
2901,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",152553,OU,OC,M,EWS,P3
2902,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",153289,OU,BCD,F,NO,P3
2903,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",158102,OU,BCD,F,NO,P3
2904,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",158139,OU,BCD,M,NO,P3
2905,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",159268,OU,BCD,M,NO,P2
2906,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",159467,OU,BCD,M,NO,P3
2907,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",159621,OU,BCD,M,NO,P2
2908,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",159651,OU,BCD,M,NO,P2
2909,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",160427,OU,BCD,M,NO,P2
2910,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",160769,OU,BCD,F,NO,P3
2911,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",161612,OU,BCD,F,NO,P2
2912,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",161639,OU,BCD,F,NO,P2
2913,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",161689,OU,BCD,M,NO,P2
2914,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",161703,OU,BCB,M,NO,P2
2915,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",161856,OU,BCD,F,NO,P2
2916,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",162150,OU,BCD,F,NO,P3
2917,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",162223,OU,BCB,F,NO,P2
2918,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",162804,OU,BCD,F,NO,P3
2919,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",162813,OU,BCD,F,NO,P3
2920,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",162825,OU,BCD,F,NO,P3
2921,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",162993,OU,BCB,M,NO,P3
2922,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",163194,OU,BCB,M,NO,P2
2923,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",163408,OU,BCD,F,NO,P3
2924,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",163412,OU,BCB,F,NO,P2
2925,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",164056,OU,BCD,F,NO,P3
2926,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",164063,OU,BCB,M,NO,P2
2927,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",164101,OU,BCB,F,NO,P2
2928,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",164127,OU,BCB,M,NO,P2
2929,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",164140,OU,BCB,M,NO,P2
2930,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",164558,OU,BCB,M,NO,P2
2931,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",164685,OU,BCB,M,NO,P3
2932,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",164857,OU,BCB,F,NO,P2
2933,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",165234,OU,BCB,M,NO,P2
2934,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",165506,OU,BCB,M,NO,P2
2935,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",165511,OU,BCB,F,NO,P2
2936,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",165549,OU,BCB,F,NO,P3
2937,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",165607,OU,BCB,F,NO,P2
2938,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",165953,OU,BCB,M,NO,P3
2939,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",166328,OU,BCB,M,NO,P2
2940,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",166335,OU,BCB,F,NO,P3
2941,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",172539,OU,BCE,M,NO,P2
2942,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",172688,OU,BCE,F,NO,P2
2943,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",173897,OU,BCE,M,NO,P2
2944,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",174324,OU,BCE,M,NO,P2
2945,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",195849,OU,ST,M,NO,P3
2946,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",201212,OU,ST,M,NO,P2
2947,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",201880,OU,ST,M,NO,P3
2948,"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",202665,OU,ST,M,NO,P2
