SNo,Rank,Allotted Quota,Allotted Institute,Course,"Alloted
Category","Candidate
Category",Remarks
6169,11446,IP University Quota,"Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi,
VMMC,Vardhman Mahavir Medical College And Safdarjung Hospital, New Delhi, Delhi
(NCT), 110029",MBBS,SC,SC,Allotted
6170,11448,All India,"GOVERNMENT MEDICAL COLLEGE, AKOLA,Collector Office Road, Near Ashok
Watika, Akola. State Maharashtra. Pin 444001, Maharashtra, 444001",MBBS,Open,General,Allotted
6171,11449,Open Seat Quota,"AIIMS, Kalyani,NH-34 Connector, Basantapur, Saguna, Kalyani, 741245, West Bengal,
India, West Bengal, 741245",MBBS,SC,SC,Allotted
6172,11451,All India,"GOVERNMENT MEDICAL COLLEGE, MIRAJ,Pandharpur Road Miraj tal Miraj Dist
sangli, Maharashtra, 416410",MBBS,EWS,EWS,Allotted
6173,11454,All India,"Govt Medical College Baramati,Plot No P107 MIDC area Opposite Women Hospital
Baramati Taluka Baramati District Pune, Maharashtra, 413133",MBBS,EWS,EWS,Allotted
6174,11462,All India,"GMC KARAULI,mandrayal road karauli, Rajasthan, 322241",MBBS,Open,General,Allotted
6175,11466,"Delhi University
Quota","Lady Hardinge Medical College, New Delhi,Lady Hardinge Medical College, Shaheed
Bhagat Singh Marg, New Delhi, Delhi (NCT), 110001 (Female Seat only )",MBBS,OBC,OBC,Allotted
6176,11467,All India,"Lt. B R K Government Medical College, Jagdalpur,LATE BALIRAM KASHYAP
MEMORIAL GOVT. MEDICAL COLLEGE, DIMRAPAL GEEDAM ROAD , JAGDALPUR
DIST-BASTAR, Chhattisgarh, 494001",MBBS,Open,OBC,Allotted
6177,11469,"Delhi University
Quota","Lady Hardinge Medical College, New Delhi,Lady Hardinge Medical College, Shaheed
Bhagat Singh Marg, New Delhi, Delhi (NCT), 110001 (Female Seat only )",MBBS,EWS,EWS,Allotted
6178,11475,All India,"Govt Medical College Badaun,Gunera Wazidpur Ujhani Road Badaun U.P. 243601",MBBS,EWS,EWS,Allotted
6179,11477,All India,"ASSAM MEDICAL COLLEGE, DIBRUGARH,Borbari, Dibrugarh, Assam, 786002",MBBS,OBC,OBC,Allotted
6180,11481,All India,"COIMBATORE MEDICAL COLLEGE,COIMBATORE,CIVIL AERODROME POST,
AVINASHI ROAD, PEELAMEDU, COIMBATORE, Tamil Nadu, 641014",MBBS,EWS,EWS,Allotted
6181,11482,All India,"GMC KARAULI,mandrayal road karauli, Rajasthan, 322241",MBBS,Open,OBC,Allotted
6182,11486,All India,"Autonomous State Medical College , Fatehpur,Autonomous State Medical College
Village chittaura near Allipur GT road fatehpur, Uttar Pradesh, 212601",MBBS,Open,OBC,Allotted
6183,11488,All India,"Autonomous State Medical college Society Hardoi,Gaura Danda, Sitapur Road, Hardoi,
Uttar Pradesh, 241001",MBBS,Open,General,Allotted
6184,11489,All India,"Goverment Medical College, Bettiah,Government Medical College
Bettiah West Champaran
Bihar- 845438, Bihar, 845438",MBBS,OBC,OBC,Allotted
6185,11493,Open Seat Quota,"AIIMS-Bhopal,,SAKET NAGAR BHOPAL, Madhya Pradesh, 462020",MBBS,ST,ST,Allotted
6186,11495,All India,"BIDAR INSTITUTE OF MEDICAL SCI.,  BIDAR,BIDAR INSTITUTE OF MEDICAL
SCIENCES BIDAR
UDGIR ROAD
BIDAR-585401, Karnataka, 585401",MBBS,Open,General,Allotted
6187,11496,All India,"HASSAN INST. MEDICAL SCIENCES, HASSAN,K R PURAM, BEHIND DC
OFFICE,HASSAN, Karnataka, 573201",MBBS,OBC,OBC,Allotted
6188,11502,All India,"DR.S.C.GOVT MEDICAL COLLEGE,,NANDED,VISHNUPURI NANDED
MAHARASHTRA 431606, Maharashtra, 431606",MBBS,OBC,OBC,Allotted
6189,11503,Open Seat Quota,"AIIMS, Raipur,Tatibandh, G E Road, Raipur
Chhattisgarh, Pin - 492099, Chhattisgarh, 492099",MBBS,SC,SC,Allotted
6190,11506,All India,"GOVT. MEDICAL COLLEGE, KOTTAYAM,GANDHINAGAR P O
KOTTAYAM
KERALA 686008, Kerala, 686008",MBBS,EWS,EWS,Allotted
6191,11507,All India,"Barasat Government Medical College & Hospital, West Bengal,80 Jessore Road
Banamalipur JL NO 80and Uttorhat JL no 78 Barasat North Twenty Four Parganas
700124, West Bengal, 700124",MBBS,Open,General,Allotted
6192,11509,All India,"THOOTHUKUDI MEDICAL COLLEGE,THOOTHUKUDI,KAMARAJ NAGAR,
3rd MILE,
THOOTHUKUDI, Tamil Nadu, 628008",MBBS,OBC,OBC,Allotted
6193,11511,All India,"GMERS Medical College, Porbandar,Nr. Maharani Rupaliba Lady Hospital, ST bus
station road, Porbandar, Gujarat, 360575",MBBS,Open,General,Allotted
6194,11512,All India,"NORTH BENGAL MED.COLL,DARJEELING,Sushruta Nagar, Darjeeling., West Bengal,
734012",MBBS,EWS,EWS,Allotted
6195,11513,All India,"GMERS Medical College, Navsari,Adarsh Nivasi Shala Campus, At & Po. - Khambhlav,
Aat, Ta - Jalalpore, Dist - Navsari., Gujarat, 396403",MBBS,Open,General,Allotted
6196,11517,All India,"COLLEGE OF MEDICINE and JNM HOSPITAL, KALYANI,A Block
PS- Kalyani
District - Nadia,West Bengal,Pin 741235, West Bengal, 741235",MBBS,OBC,OBC,Allotted
6197,11519,All India,"Chhindwara Institute of Medical Sciences,Teachers Colony, Chhindwara, Madhya
Pradesh 480001, Madhya Pradesh, 480001",MBBS,Open,General,Allotted
6198,11522,All India,"GTMC, THIRUVARUR,MASTER PLAN COMPLEX,
VILAMAL VILLAGE,
THIRUVARUR, Tamil Nadu, 610004",MBBS,Open,General,Allotted
6199,11524,All India,"Jannayak Karpoori Thakur Medical college and Hospital, Madhepura,JAJHAT SABAILA
SINGHESHWAR ROAD DISTRICT MADHEPURA, Bihar, 852128",MBBS,Open,OBC,Allotted
6200,11525,All India,"Autonomous State Medical College ,Etah,NAGLA PADIHAR SIRAO MAHARARA LINK,
PAC ROAD, SAKEET, ETAH,U.P.- 207001, Uttar Pradesh, 207001",MBBS,Open,General,Allotted
6201,11528,All India,"KURNOOL MEDICAL COLLEGE, KURNOOL,BUDHAWARPET, KURNOOL., Andhra
Pradesh, 518002",MBBS,EWS,EWS,Allotted
6202,11530,All India,"KANYAKUMARI GOVT. MED. COLL.,ASARIPALLAM,ASARIPALLAM, KANYAKUMARI
DISTRICT-629201, Tamil Nadu, 629201",MBBS,OBC,OBC,Allotted
6203,11531,All India,"GMC KARAULI,mandrayal road karauli, Rajasthan, 322241",MBBS,OBC,OBC,Allotted
6204,11541,All India,"SKIMS Medical College, Bemina, Srinagar,SKIMS MC BEMINA , SRINAGAR, JAMMU
KASHMIR, Jammu And Kashmir, 190018",MBBS,EWS,EWS,Allotted
6205,11542,All India,"MAHARSHI DEVRAHA BABA AUTONOMOUS STATE. MEDICAL COLLEGE,
DEORIA,207 Hospital Road Saket nagar Deoria, Uttar Pradesh, 274001",MBBS,Open,General,Allotted
6206,11546,All India,"Govt Medical College Firozabad,DAULATTAPUR JALESHAR ROAD NARKHI
FIROZABAD, Uttar Pradesh, 283203",MBBS,OBC,OBC,Allotted
6207,11547,All India,"Govt Medical College Ratlam,Gram Banjali, Sailana Road, NH927A, Madhya Pradesh
457001, India, Madhya Pradesh, 457001",MBBS,OBC,OBC,Allotted
6208,11549,All India,"GUNTUR MEDICAL COLLEGE, GUNTUR,Kannavarithoa Opp. NGOs Association
Building, Andhra Pradesh, 522004",MBBS,OBC,OBC,Allotted
6209,11552,All India,"Indira Gandhi Medical College & RI, Puducherry,Vazhudavour Road, Kadirkamam,
Puducherry, 605009",MBBS,OBC,OBC,Allotted
6210,11559,All India,"Veer Chandra Singh Garhwali Govt. Institute of Medical Science &
Research,BADRINATH MARG, SRIKOT, SRINAGAR - PAURI GARHWAL, Uttarakhand,
246178",MBBS,OBC,OBC,Allotted
6211,11562,Open Seat Quota,"AIIMS, Patna,Phulwarisharif, Patna, Bihar-801507, Bihar, 801507",MBBS,SC,SC,Allotted
6212,11566,All India,"GUNTUR MEDICAL COLLEGE, GUNTUR,Kannavarithoa Opp. NGOs Association
Building, Andhra Pradesh, 522004",MBBS,OBC,OBC,Allotted
6213,11575,All India,"Govt Medical College Ratlam,Gram Banjali, Sailana Road, NH927A, Madhya Pradesh
457001, India, Madhya Pradesh, 457001",MBBS,OBC,OBC,Allotted
6214,11576,All India,"Rajiv Gandhi Institute Medical Sce of Adilabad,MAIN ROAD, OLD NH 07, ADILABAD
TOWN
ADILABAD DISTRICT, TELANGANA STATE-504001, Telangana, 504001",MBBS,Open,OBC,Allotted
6215,11578,All India,"Gadag Institute of Medical Sciences,GADAG INSTITUTE OF MEDICAL SCIENCES
GADAG Mallasamudra,Gadag-582103, Karnataka, 582103",MBBS,Open,General,Allotted
6216,11579,All India,"Gulbarga Institute of Medical Sciences, Gulbarga,Gulbarga Institute of Medical Sciences,
Veeresh Nagar, Sedam Road, Kalaburagi, Karnataka, 585105",MBBS,EWS,EWS,Allotted
6217,11582,All India,"Rani Durgavati Medical College, Banda,RANI DURGAVATI MEDICAL COLLEGE,
NARAINI ROAD, BANDA-210001, Uttar Pradesh, 210001",MBBS,OBC,OBC,Allotted
6218,11584,Open Seat Quota,"JIPMER PUDUCHERRY,Dhanvantari Nagar Gorimedu Puducherry, Puducherry, 605006",MBBS,ST,ST,Allotted
6219,11586,All India,"Government Medical College, Thiruvallur,BLOCK 1 MASTER PLAN COMPLEX
THIRUVALLUR COLLECTORATE PERUMBAKKAM VILLAGE THIRUVALLUR, Tamil
Nadu, 602001",MBBS,Open,General,Allotted
6220,11587,All India,"NORTH BENGAL MED.COLL,DARJEELING,Sushruta Nagar, Darjeeling., West Bengal,
734012",MBBS,OBC,OBC,Allotted
6221,11590,"Delhi University
Quota","Lady Hardinge Medical College, New Delhi,Lady Hardinge Medical College, Shaheed
Bhagat Singh Marg, New Delhi, Delhi (NCT), 110001 (Female Seat only )",MBBS,OBC,OBC,Allotted
6222,11594,All India,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR,5 Vidyasagar Road Midnapore 721101
Paschim Medinipur, West Bengal, 721101",MBBS,Open,General,Allotted
6223,11599,All India,"SWAMI RAMANAND TiRTH RURAL M.C,AMBAJOGAI,SWAMI RAMNAND TEERTH
RURAL GOVERNMENT MEDICAL COLLEGE AMBAJOGAI DIST BEED
MAHARASHTRA PIN-431517, Maharashtra, 431517",MBBS,Open,General,Allotted
6224,11601,All India,"Govt Medical College Firozabad,DAULATTAPUR JALESHAR ROAD NARKHI
FIROZABAD, Uttar Pradesh, 283203",MBBS,OBC,OBC,Allotted
6225,11602,All India,"Rajkiya Medical College, Jalaun,Kalpi Road Orai Jalaun, Uttar Pradesh, 285001",MBBS,OBC,OBC,Allotted
6226,11607,All India,"Lt. L A M Govt. Medical College, Raigarh,T.V.Tower road, Bendrachua, Raigarh,
Chhattisgarh, 496001",MBBS,Open,General,Allotted
6227,11608,All India,"SH VASANT RAO NAIK GOVT.M.C.,YAVATMAL,CIVIL LINES YAVATMAL,
Maharashtra, 445001",MBBS,Open,General,Allotted
6228,11610,All India,"Govt Medical College Basti,RAMPUR TAHSIL SADAR BASTI
BASTI, Uttar Pradesh, 272124",MBBS,OBC,OBC,Allotted
6229,11613,All India,"Maharaja Jitendra Narayan Medical College and Hospital Coochbehar,Vivekananda
Street, Pilkhana, Beside Panchanan Barma University, Coochbehar, West Bengal,
736101",MBBS,Open,General,Allotted
6230,11615,All India,"Government of Medical College and Hospital, Balasore,Remuna, Balasore, 756019,
Odisha, 756019",MBBS,Open,General,Allotted
6231,11622,All India,"Government Medical College, Kathua,Chak Sajjan KAthua, Jammu And Kashmir,
184101",MBBS,Open,EWS,Allotted
6232,11623,All India,"Goverment Medical College, Datia,NEAR 29TH BATTALION,  N.H.75, DATIA, Madhya
Pradesh, 475661",MBBS,Open,General,Allotted
6233,11627,All India,"SKIMS Medical College, Bemina, Srinagar,SKIMS MC BEMINA , SRINAGAR, JAMMU
KASHMIR, Jammu And Kashmir, 190018",MBBS,EWS,EWS,Allotted
6234,11630,All India,"RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES, KADAPA,RAJIV GANDHI
INSTITUTE OF MEDICAL SCIENCES RIMS, PUTLAMPALLI, YSR KADAPA DIST.,
Andhra Pradesh, 516002",MBBS,Open,General,Allotted
6235,11632,All India,"MG Inst. of Medical Sciences, Sevagram Wardha,VILLAGE AND PO SEVAGRAM
DISTRICT WARDHA MAHARASHTRA 442102, Maharashtra, 442102",MBBS,EWS,EWS,Allotted
6236,11633,All India,"GOVT. DHARAMAPURI MED COLL,DHARMAPURI,NETHAJI BYPASS ROAD
DHARMAPURI, Tamil Nadu, 636701",MBBS,Open,General,Allotted
6237,11638,All India,"Govt Medical College Basti,RAMPUR TAHSIL SADAR BASTI
BASTI, Uttar Pradesh, 272124",MBBS,OBC,OBC,Allotted
6238,11644,All India,"Govt. Medical College Karur,SANAPIRATTI VILLAGE NORTH GANDHIGRAMAM
KARUR TAMILNADU, Tamil Nadu, 639004",MBBS,Open,General,Allotted
6239,11645,All India,"GMC KARAULI,mandrayal road karauli, Rajasthan, 322241",MBBS,EWS,EWS,Allotted
6240,11646,All India,"DR. VAISHAMPAYAM MEMORIAL M.C.,SHOLAPUR,In Front of District Civil Court,
Solapur., Maharashtra, 413003",MBBS,OBC,OBC,Allotted
6241,11648,All India,"Sri Jagannath Medical College & Hospital, Puri,BALIGUALI SAMANGARA PURI PIN
752004 (ODISHA), Odisha, 752004",MBBS,OBC,OBC,Allotted
6242,11651,All India,"THOOTHUKUDI MEDICAL COLLEGE,THOOTHUKUDI,KAMARAJ NAGAR,
3rd MILE,
THOOTHUKUDI, Tamil Nadu, 628008",MBBS,OBC,OBC,Allotted
6243,11653,All India,"Autonomous State Medical College, Siddharthnagar,Autonomous State Medical College
Siddharthnagar
71 Ashok Marg Village Mudila
Naugarh Uttar Prade, Uttar Pradesh, 272207",MBBS,Open,General,Allotted
6244,11663,All India,"SVIMS - Sri Padmavathi Medical College for Women, Tirupati,SVIMS, ALIPIRI ROAD,
TIRUPATI, Andhra Pradesh, 517507 (Female Seat only )",MBBS,Open,General,Allotted
6245,11664,All India,"GOVERNMENT MEDICAL COLLEGE, MIRAJ,Pandharpur Road Miraj tal Miraj Dist
sangli, Maharashtra, 416410",MBBS,OBC,OBC,Allotted
6246,11666,"Delhi University
Quota","Lady Hardinge Medical College, New Delhi,Lady Hardinge Medical College, Shaheed
Bhagat Singh Marg, New Delhi, Delhi (NCT), 110001 (Female Seat only )",MBBS,EWS,EWS,Allotted
6247,11674,All India,"Autonomous State Medical College, Siddharthnagar,Autonomous State Medical College
Siddharthnagar
71 Ashok Marg Village Mudila
Naugarh Uttar Prade, Uttar Pradesh, 272207",MBBS,Open,OBC,Allotted
6248,11677,All India,"Bangalore Medical College and Research Institute,K R ROAD FORT BENGALURU,
Karnataka, 560002",MBBS,SC,SC,Allotted
6249,11678,All India,"Goverment Medical College, Bettiah,Government Medical College
Bettiah West Champaran
Bihar- 845438, Bihar, 845438",MBBS,OBC,OBC,Allotted
6250,11680,All India,"MG Inst. of Medical Sciences, Sevagram Wardha,VILLAGE AND PO SEVAGRAM
DISTRICT WARDHA MAHARASHTRA 442102, Maharashtra, 442102",MBBS,OBC,OBC,Allotted
6251,11681,All India,"Mursidabad M C & Hospital, Mursidabad,STATION ROAD, P.O. AND P.S.
BERHAMPORE,
DIST. MURSHIDABAD, West Bengal, 742101",MBBS,Open,General,Allotted
6252,11683,All India,"GOVT. MEDICAL COLLEGE, KOTTAYAM,GANDHINAGAR P O
KOTTAYAM
KERALA 686008, Kerala, 686008",MBBS,EWS,EWS,Allotted
6253,11685,All India,"GMC, Shahjhanpur,AUTONOMOUS STATE MEDICAL COLLEGE ALLIED PANDIT
RAM PRASAD BISMIL HOSPITAL SHAHJAHANPUR UTTAR PRADESH, Uttar
Pradesh, 242001",MBBS,OBC,OBC,Allotted
6254,11686,All India,"SKIMS Medical College, Bemina, Srinagar,SKIMS MC BEMINA , SRINAGAR, JAMMU
KASHMIR, Jammu And Kashmir, 190018",MBBS,OBC,OBC,Allotted
6255,11689,All India,"CHIKKABALLAPURA INSTITUTE OF MEDICAL SCIENCES, KARNATAKA,DISTRICT
HOSPITAL CAMPUS MARULA SIDDESHWARA SWAMY TEMPLE ROAD
CHIKKABALLAPUR KARANATAKA, Karnataka, 562101",MBBS,Open,General,Allotted
6256,11690,All India,"MG Inst. of Medical Sciences, Sevagram Wardha,VILLAGE AND PO SEVAGRAM
DISTRICT WARDHA MAHARASHTRA 442102, Maharashtra, 442102",MBBS,OBC,OBC,Allotted
6257,11693,All India,"GOVERNMENT MEDICAL COLLEGE, MIRAJ,Pandharpur Road Miraj tal Miraj Dist
sangli, Maharashtra, 416410",MBBS,OBC,OBC,Allotted
6258,11698,All India,"Rajarshee Chhatrapati Shahu Maharaj Government Medical College Kolhapur,Rajarshee
Chhatrapati Shahu Maharaj
Government Medical College, R. K. Nagar Road, Shenda Park, Kol, Maharashtra,
416012",MBBS,OBC,OBC,Allotted
6259,11705,All India,"IRT Perundurai Medical College, Perundurai,GOVERNMENT ERODE MEDICAL
COLLEGE PERUNDURAI,
PERUNDURAI SANATORIUM POST
ERODE DISTRICT, Tamil Nadu, 638053",MBBS,Open,OBC,Allotted
6260,11706,All India,"Jannayak Karpoori Thakur Medical college and Hospital, Madhepura,JAJHAT SABAILA
SINGHESHWAR ROAD DISTRICT MADHEPURA, Bihar, 852128",MBBS,Open,General,Allotted
6261,11712,All India,"ACSR Govt Medical College, Nellore,OPP TO AC SUBBA REDDY STADIUM
DARGAMITTA
NELLORE
SPSR NELLORE DISTRICT, Andhra Pradesh, 524004",MBBS,Open,General,Allotted
6262,11721,All India,"BELGAUM INST. OF MEDICAL SCI., BELGAUM,DR B R AMBEDKAR ROAD
BELAGAVI., Karnataka, 590001",MBBS,EWS,EWS,Allotted
6263,11722,All India,"Diamond Harbour Govt Medical College,New Town, Post-Diamond Harbour, PS-
Diamond Harbour, District South 24 Parganas, West Bengal, 743331",MBBS,OBC,OBC,Allotted
6264,11724,All India,"ACSR Govt Medical College, Nellore,OPP TO AC SUBBA REDDY STADIUM
DARGAMITTA
NELLORE
SPSR NELLORE DISTRICT, Andhra Pradesh, 524004",MBBS,Open,General,Allotted
6265,11727,All India,"Goverment Medical College, Datia,NEAR 29TH BATTALION,  N.H.75, DATIA, Madhya
Pradesh, 475661",MBBS,Open,General,Allotted
6266,11729,All India,"Maulana Azad Institute of Dental Sciences, New Delhi,MAMC Complex, B.S. Zafar Marg,
New Delhi, Delhi (NCT), 110002",BDS,OBC,OBC,Allotted
6267,11738,All India,"Autonomous State Medical College ,Etah,NAGLA PADIHAR SIRAO MAHARARA LINK,
PAC ROAD, SAKEET, ETAH,U.P.- 207001, Uttar Pradesh, 207001",MBBS,OBC,OBC,Allotted
6268,11741,All India,"GVMC, VILLUPURAM,THE DEAN, GOVT. VILLUPURAM MEDICAL COLLEGE,
TRICHY TRUNK ROAD, MUNDIYAMPAKKAM, VILLUPURAM DISTRICT, Tamil Nadu,
605601",MBBS,Open,General,Allotted
6269,11743,All India,"SILCHAR MEDICAL COLLEGE, SILCHER,PO Silchar Medical College, Silchar, Assam,
788014",MBBS,Open,General,Allotted
6270,11744,All India,"ASSAM MEDICAL COLLEGE, DIBRUGARH,Borbari, Dibrugarh, Assam, 786002",MBBS,OBC,OBC,Allotted
6271,11746,All India,"MAHARSHI DEVRAHA BABA AUTONOMOUS STATE. MEDICAL COLLEGE,
DEORIA,207 Hospital Road Saket nagar Deoria, Uttar Pradesh, 274001",MBBS,Open,General,Allotted
6272,11747,All India,"BIDAR INSTITUTE OF MEDICAL SCI.,  BIDAR,BIDAR INSTITUTE OF MEDICAL
SCIENCES BIDAR
UDGIR ROAD
BIDAR-585401, Karnataka, 585401",MBBS,Open,General,Allotted
6273,11754,All India,"Diamond Harbour Govt Medical College,New Town, Post-Diamond Harbour, PS-
Diamond Harbour, District South 24 Parganas, West Bengal, 743331",MBBS,OBC,OBC,Allotted
6274,11757,"Delhi University
Quota","Lady Hardinge Medical College, New Delhi,Lady Hardinge Medical College, Shaheed
Bhagat Singh Marg, New Delhi, Delhi (NCT), 110001 (Female Seat only )",MBBS,OBC,OBC,Allotted
6275,11764,All India,"Fakhruddin Ali Ahmed Medical College, Barpeta,Jania Road, Jotigaon, Barpeta, Assam,
Assam, 781301",MBBS,Open,OBC,Allotted
6276,11765,All India,"GMC KARAULI,mandrayal road karauli, Rajasthan, 322241",MBBS,OBC,OBC,Allotted
6277,11771,All India,"BPS Govt. Med. College, Sonepat,BPS GOVT MEDICAL COLLEGE FOR WOMEN
KHANPUR KALAN SONEPAT, Haryana, 131305 (Female Seat only )",MBBS,OBC,OBC,Allotted
6278,11778,All India,"Rajiv Gandhi Institute Medical Sce of Adilabad,MAIN ROAD, OLD NH 07, ADILABAD
TOWN
ADILABAD DISTRICT, TELANGANA STATE-504001, Telangana, 504001",MBBS,Open,EWS,Allotted
6279,11779,All India,"Govt Medical College Ratlam,Gram Banjali, Sailana Road, NH927A, Madhya Pradesh
457001, India, Madhya Pradesh, 457001",MBBS,OBC,OBC,Allotted
6280,11781,All India,"Raiganj Government Medical College,ABDULGHATA CAMPASS, KARNAJORA, PO-
KARNAJORA,PS- RAIGANJ, DISTRICT- UTTAR DINAJPUR,PIN-733130, STATE, West
Bengal, 733130",MBBS,Open,OBC,Allotted
6281,11784,All India,"Government Medical College & Hospital, Jalpaiguri,Hospital Road, Jalpaiguri, West
Bengal- 735101, West Bengal, 735101",MBBS,Open,General,Allotted
6282,11786,All India,"SKIMS Medical College, Bemina, Srinagar,SKIMS MC BEMINA , SRINAGAR, JAMMU
KASHMIR, Jammu And Kashmir, 190018",MBBS,EWS,EWS,Allotted
6283,11788,All India,"DR.S.C.GOVT MEDICAL COLLEGE,,NANDED,VISHNUPURI NANDED
MAHARASHTRA 431606, Maharashtra, 431606",MBBS,OBC,OBC,Allotted
6284,11792,All India,"Rani Durgavati Medical College, Banda,RANI DURGAVATI MEDICAL COLLEGE,
NARAINI ROAD, BANDA-210001, Uttar Pradesh, 210001",MBBS,OBC,OBC,Allotted
6285,11794,All India,"GMC, Shahjhanpur,AUTONOMOUS STATE MEDICAL COLLEGE ALLIED PANDIT
RAM PRASAD BISMIL HOSPITAL SHAHJAHANPUR UTTAR PRADESH, Uttar
Pradesh, 242001",MBBS,OBC,OBC,Allotted
6286,11797,All India,"GMC KARAULI,mandrayal road karauli, Rajasthan, 322241",MBBS,OBC,OBC,Allotted
6287,11799,All India,"SHKM GMC, Nalhar, Mewat, Haryana,THE DIRECTOR, SHAHEED HASAN
KHAN,MEWATI GOVT. MEDICAL COLLEGE, NALHAR, NUH - HARYANA - 122107,
Haryana, 122107",MBBS,OBC,OBC,Allotted
6288,11800,All India,"Rani Durgavati Medical College, Banda,RANI DURGAVATI MEDICAL COLLEGE,
NARAINI ROAD, BANDA-210001, Uttar Pradesh, 210001",MBBS,OBC,OBC,Allotted
6289,11805,All India,"Govt Medical College Ratlam,Gram Banjali, Sailana Road, NH927A, Madhya Pradesh
457001, India, Madhya Pradesh, 457001",MBBS,OBC,OBC,Allotted
6290,11808,All India,"Indira Gandhi Medical College & RI, Puducherry,Vazhudavour Road, Kadirkamam,
Puducherry, 605009",MBBS,OBC,OBC,Allotted
6291,11811,All India,"Lt. B R K Government Medical College, Jagdalpur,LATE BALIRAM KASHYAP
MEMORIAL GOVT. MEDICAL COLLEGE, DIMRAPAL GEEDAM ROAD , JAGDALPUR
DIST-BASTAR, Chhattisgarh, 494001",MBBS,Open,General,Allotted
6292,11812,All India,"Govt. Medical College, Srinagar,Administrative Block Government Medical College
Karan Nagar Srinagar, Jammu And Kashmir, 190010",MBBS,OBC,OBC,Allotted
6293,11813,All India,"Rajarshee Chhatrapati Shahu Maharaj Government Medical College Kolhapur,Rajarshee
Chhatrapati Shahu Maharaj
Government Medical College, R. K. Nagar Road, Shenda Park, Kol, Maharashtra,
416012",MBBS,OBC,OBC,Allotted
6294,11817,Open Seat Quota,"AIIMS, Nagpur,PLOT NO 2 SECTOR 20 MIHAN NAGPUR, Maharashtra, 441108",MBBS,SC,SC,Allotted
6295,11818,All India,"GMC KARAULI,mandrayal road karauli, Rajasthan, 322241",MBBS,OBC,OBC,Allotted
6296,11820,All India,"Government of Medical College and Hospital, Balasore,Remuna, Balasore, 756019,
Odisha, 756019",MBBS,Open,General,Allotted
6297,11821,All India,"UNS AUTONOMOUS STATE MEDICAL COLLEGES, Jaunpur,UNS AUTONOMOUS
STATE MEDICAL COLLEGE SIDDIQUEPUR SHAHGANJ ROAD JAUNPUR UP, Uttar
Pradesh, 222003",MBBS,Open,General,Allotted
6298,11822,All India,"MG Inst. of Medical Sciences, Sevagram Wardha,VILLAGE AND PO SEVAGRAM
DISTRICT WARDHA MAHARASHTRA 442102, Maharashtra, 442102",MBBS,OBC,OBC,Allotted
6299,11823,All India,"Lt. L A M Govt. Medical College, Raigarh,T.V.Tower road, Bendrachua, Raigarh,
Chhattisgarh, 496001",MBBS,Open,General,Allotted
6300,11826,All India,"Veer Chandra Singh Garhwali Govt. Institute of Medical Science &
Research,BADRINATH MARG, SRIKOT, SRINAGAR - PAURI GARHWAL, Uttarakhand,
246178",MBBS,EWS,EWS,Allotted
6301,11830,All India,"Govt. Medical College, Khandwa,Luv-Kush Nagar,Mundi Road,Khandwa (M.P.), Madhya
Pradesh, 450001",MBBS,Open,General,Allotted
6302,11832,All India,"Govt. Medical College, Khandwa,Luv-Kush Nagar,Mundi Road,Khandwa (M.P.), Madhya
Pradesh, 450001",MBBS,Open,General,Allotted
6303,11834,All India,"MG Inst. of Medical Sciences, Sevagram Wardha,VILLAGE AND PO SEVAGRAM
DISTRICT WARDHA MAHARASHTRA 442102, Maharashtra, 442102",MBBS,OBC,OBC,Allotted
6304,11840,All India,"Rajah Muthiah Medical College, Annamalai Universit,Government Medical College and
Hospital, Cuddalore District, Erstwhile Rajah Muthiah Medical College, Tamil Nadu,
608002",MBBS,Open,General,Allotted
6305,11841,All India,"Govt. Medical College, Khandwa,Luv-Kush Nagar,Mundi Road,Khandwa (M.P.), Madhya
Pradesh, 450001",MBBS,Open,General,Allotted
6306,11842,All India,"SHEIKH BHIKHARI MEDICAL COLLEGE & HOSPITAL, HAZARIBAG ( Formerly called
as- Hazaribagh Medical College, Hazaribag),NEAR CENTRAL JAIL, HAZARIBAG,
Jharkhand, 825301",MBBS,OBC,OBC,Allotted
6307,11845,All India,"THENI GOVT. MEDICAL COLLEGE, THENI,G. Vilakku, Shanmugasundarapuram
village, Aundipatti Taluk, Theni District, Tamil Nadu, 625512",MBBS,OBC,OBC,Allotted
6308,11846,All India,"Govt Medical College Badaun,Gunera Wazidpur Ujhani Road Badaun U.P. 243601",MBBS,OBC,OBC,Allotted
6309,11847,All India,"BANKURA SAMMILANI MED COLL,BANKURA,Principal, Bankura Sammilani Medical
College, Lokepur, PO- Kenduadihi, Bankura, Pin- 722102, West Bengal, 722102",MBBS,OBC,OBC,Allotted
6310,11851,All India,"MALDA MED. COLLEGE, MALDA,MaldaMedicalCollege, PS,EnglishBazar PO Dist
Malda, West Bengal, 732101",MBBS,Open,EWS,Allotted
6311,11853,"Delhi University
Quota","Lady Hardinge Medical College, New Delhi,Lady Hardinge Medical College, Shaheed
Bhagat Singh Marg, New Delhi, Delhi (NCT), 110001 (Female Seat only )",MBBS,OBC,OBC,Allotted
6312,11854,All India,"Govt Medical College Badaun,Gunera Wazidpur Ujhani Road Badaun U.P. 243601",MBBS,OBC,OBC,Allotted
