,COLLEGE,RANK,LOC,CAT,SX,EWS,PHASE
2560,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",25219,OU,OC,M,,P1
2561,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",26513,OU,OC,F,,P1
2562,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",29378,OU,BCD,F,,P1
2563,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",34445,OU,BCB,F,,P1
2564,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",34476,OU,BCE,F,,P1
2565,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",34620,OU,BCE,F,,P1
2566,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",36122,OU,BCB,F,,P1
2567,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",37780,OU,BCB,M,,P1
2568,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",38827,OU,BCE,F,,P1
2569,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",38850,OU,BCB,F,,P1
2570,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",39790,OU,BCB,F,,P1
2571,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",40236,OU,BCB,F,,P1
2572,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",40451,OU,BCD,F,,P1
2574,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",45047,OU,BCD,F,,P1
2575,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",47009,OU,BCD,M,,P1
2576,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",48609,OU,BCD,M,,P1
2577,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",57517,SVU,BCA,F,,P1
2578,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",68738,NL,SC,F,,P1
2579,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",75399,OU,BCA,F,,P1
2580,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",80296,SVU,SC,F,,P1
2581,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",98141,OU,ST,M,,P1
2582,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",98675,OU,BCA,F,,P1
2583,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",99672,OU,BCA,F,,P1
2584,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",99768,OU,BCA,F,,P1
2585,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",105404,OU,SC,F,,P1
2586,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",117394,OU,ST,F,,P1
2587,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",122741,OU,SC,F,,P1
2588,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",123670,OU,SC,M,,P1
2589,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",126921,OU,BCC,F,,P1
2590,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",127944,OU,ST,M,,P1
2591,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",127956,OU,ST,F,,P1
2592,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",131290,OU,SC,F,,P1
2593,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",131318,OU,SC,F,,P1
2594,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",133508,OU,ST,F,,P1
2595,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",135567,OU,SC,F,,P1
2596,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",136317,OU,SC,F,,P1
2597,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",137070,OU,ST,M,,P1
2598,"APOLLO INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, HYD",137428,OU,SC,M,,P1
2600,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",22168,AU,OC,M,,P1
2601,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",24230,OU,OC,F,,P1
2602,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",24714,OU,OC,F,,P1
2603,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",27008,OU,OC,M,,P1
2604,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",28038,OU,OC,F,,P1
2605,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",28123,OU,OC,F,,P1
2606,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",28325,OU,OC,M,,P1
2607,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",28907,OU,OC,F,,P1
2608,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",29912,OU,OC,F,,P1
2609,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",30283,OU,OC,M,,P1
2610,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",34355,OU,OC,F,,P1
2611,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",34675,OU,OC,F,,P1
2612,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",34936,OU,OC,F,,P1
2613,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",34985,SVU,BCB,F,,P1
2614,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",36641,OU,OC,M,,P1
2615,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",38067,OU,OC,F,,P1
2616,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",38354,OU,OC,F,,P1
2617,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",39981,OU,BCD,M,,P1
2618,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",40151,OU,BCD,F,,P1
2619,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",41551,OU,BCE,M,,P1
2620,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",42166,OU,BCB,F,,P1
2621,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",42189,OU,BCD,F,,P1
2622,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",43506,OU,BCB,F,,P1
2623,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",46102,OU,BCB,M,,P1
2624,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",48360,OU,BCB,F,,P1
2625,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",48482,OU,BCB,F,,P1
2626,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",49963,OU,BCD,F,,P1
2627,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",51508,OU,BCB,F,,P1
2628,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",52192,OU,BCE,M,,P1
2629,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",57616,OU,BCD,F,,P1
2630,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",57902,OU,BCE,F,,P1
2632,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",67656,SVU,BCA,F,,P1
2633,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",92112,SVU,SC,M,,P1
2634,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",98987,OU,SC,M,,P1
2635,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",105295,OU,BCA,F,,P1
2636,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",107373,OU,BCA,M,,P1
2637,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",112130,OU,BCA,F,,P1
2638,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",123630,OU,SC,F,,P1
2639,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",144741,OU,SC,F,,P1
2640,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",146138,OU,ST,M,,P1
2641,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",146881,OU,ST,F,,P1
2642,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",148723,OU,ST,M,,P1
2643,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",153088,OU,SC,M,,P1
2644,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",153235,OU,ST,M,,P1
2645,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",153522,OU,SC,M,,P1
2646,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",153572,OU,SC,M,,P1
2647,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",156325,OU,SC,F,,P1
2648,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",157035,OU,ST,M,,P1
2649,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",158168,OU,SC,F,,P1
2650,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",158328,OU,SC,F,,P1
2651,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",158356,OU,SC,F,,P1
2652,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",158542,OU,ST,M,,P1
2653,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",162170,OU,ST,F,,P1
2654,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",167714,OU,BCC,F,,P1
2655,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",167929,OU,ST,F,,P1
2656,"KAMINENI ACADEMY OF MEDICAL SCI AND RESEARCH, HYD",798637,AU,BCA,F,,P1
2657,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",29277,OU,OC,M,,P1
2658,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",31018,OU,OC,F,,P1
2659,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",33605,OU,OC,F,,P1
2660,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",34733,OU,OC,F,,P1
2661,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",34744,OU,OC,F,,P1
2662,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",40396,OU,OC,F,,P1
2663,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",41500,OU,OC,F,,P1
2664,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",42228,OU,OC,F,,P1
2665,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",42928,OU,OC,M,,P1
2666,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",42956,OU,OC,M,,P1
2667,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",45645,OU,OC,F,EWS,P1
2668,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",47008,OU,OC,M,,P1
2669,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",47014,OU,BCB,F,,P1
2670,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",47038,OU,OC,F,,P1
2671,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",47740,OU,OC,M,,P1
2672,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",51174,OU,OC,F,,P1
2673,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",51336,OU,OC,F,,P1
2674,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",51566,OU,OC,F,,P1
2675,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",51567,OU,OC,F,,P1
2676,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",52058,OU,OC,F,,P1
2677,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",52468,OU,OC,F,,P1
2678,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",52472,OU,OC,F,,P1
2679,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",54113,OU,OC,F,,P1
2680,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",54446,OU,OC,M,,P1
2681,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",55992,OU,OC,M,EWS,P1
2682,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",56147,OU,OC,M,,P1
2683,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",56384,OU,OC,F,,P1
2684,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",56405,OU,OC,F,,P1
2685,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",59641,OU,BCB,M,,P1
2686,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",59706,OU,BCD,M,,P1
2687,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",61168,OU,BCB,F,,P1
2688,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",62219,OU,BCB,F,,P1
2689,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",63118,OU,BCD,M,,P1
2690,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",64407,OU,BCB,M,,P1
2691,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",65508,OU,BCB,M,,P1
2692,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",66810,OU,BCB,F,,P1
2693,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",67685,OU,BCD,M,,P1
2694,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",67749,OU,BCD,M,,P1
2695,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",74418,OU,BCD,F,,P1
2696,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",78632,OU,BCE,F,,P1
2697,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",94956,OU,BCE,F,,P1
2698,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",95939,OU,BCE,F,,P1
2699,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",132627,OU,BCA,M,,P1
2700,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",147474,OU,BCA,F,,P1
2701,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",150369,OU,SC,M,,P1
2702,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",154648,OU,BCA,F,,P1
2703,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",156818,OU,BCA,F,,P1
2704,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",160370,OU,SC,F,,P1
2705,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",160452,OU,ST,M,,P1
2706,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",167661,OU,SC,F,,P1
2707,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",169093,OU,ST,M,,P1
2708,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",172855,OU,ST,F,,P1
2709,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",175041,OU,ST,F,,P1
2710,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",175076,OU,SC,F,,P1
2711,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",175100,OU,SC,M,,P1
2712,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",176385,OU,ST,F,,P1
2713,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",176964,OU,BCC,F,,P1
2714,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",177657,OU,ST,F,,P1
2715,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",178033,OU,SC,M,,P1
2716,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",179082,OU,SC,F,,P1
2717,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",179556,OU,SC,F,,P1
2718,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",181768,OU,ST,M,,P1
2719,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",184096,OU,ST,F,,P1
2720,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",184375,OU,SC,F,,P1
2721,"MAMATA ACADEMY OF MED SCI, BACHUPALLY",187036,OU,SC,F,,P1
2723,"MAMATA MEDICAL COLLEGE, KHAMMAM",26126,SVU,OC,M,,P1
2724,"MAMATA MEDICAL COLLEGE, KHAMMAM",30382,OU,OC,F,,P1
2725,"MAMATA MEDICAL COLLEGE, KHAMMAM",32777,AU,OC,F,,P1
2726,"MAMATA MEDICAL COLLEGE, KHAMMAM",33169,AU,OC,M,,P1
2727,"MAMATA MEDICAL COLLEGE, KHAMMAM",37980,SVU,BCE,F,,P1
2728,"MAMATA MEDICAL COLLEGE, KHAMMAM",42946,NL,BCB,M,,P1
2729,"MAMATA MEDICAL COLLEGE, KHAMMAM",47078,AU,BCD,F,,P1
2730,"MAMATA MEDICAL COLLEGE, KHAMMAM",56594,OU,OC,M,,P1
2731,"MAMATA MEDICAL COLLEGE, KHAMMAM",58370,OU,OC,F,,P1
2732,"MAMATA MEDICAL COLLEGE, KHAMMAM",59679,OU,OC,F,,P1
2733,"MAMATA MEDICAL COLLEGE, KHAMMAM",62390,AU,BCB,F,,P1
2734,"MAMATA MEDICAL COLLEGE, KHAMMAM",62860,SVU,BCA,M,,P1
2735,"MAMATA MEDICAL COLLEGE, KHAMMAM",65043,OU,OC,F,EWS,P1
2736,"MAMATA MEDICAL COLLEGE, KHAMMAM",67550,OU,OC,M,,P1
2737,"MAMATA MEDICAL COLLEGE, KHAMMAM",67670,OU,BCB,F,,P1
2738,"MAMATA MEDICAL COLLEGE, KHAMMAM",68055,OU,BCB,F,,P1
2739,"MAMATA MEDICAL COLLEGE, KHAMMAM",69391,OU,BCB,M,,P1
2740,"MAMATA MEDICAL COLLEGE, KHAMMAM",71007,OU,OC,F,EWS,P1
2741,"MAMATA MEDICAL COLLEGE, KHAMMAM",71795,OU,OC,F,EWS,P1
2742,"MAMATA MEDICAL COLLEGE, KHAMMAM",71877,OU,BCB,F,,P1
2743,"MAMATA MEDICAL COLLEGE, KHAMMAM",74963,AU,SC,F,,P1
2744,"MAMATA MEDICAL COLLEGE, KHAMMAM",75490,OU,OC,F,EWS,P1
2745,"MAMATA MEDICAL COLLEGE, KHAMMAM",77742,OU,OC,F,,P1
2746,"MAMATA MEDICAL COLLEGE, KHAMMAM",79678,OU,OC,M,EWS,P1
2747,"MAMATA MEDICAL COLLEGE, KHAMMAM",80270,OU,OC,M,,P1
2748,"MAMATA MEDICAL COLLEGE, KHAMMAM",80271,OU,BCB,F,,P1
2749,"MAMATA MEDICAL COLLEGE, KHAMMAM",80368,OU,OC,M,,P1
2750,"MAMATA MEDICAL COLLEGE, KHAMMAM",80391,OU,OC,F,,P1
2751,"MAMATA MEDICAL COLLEGE, KHAMMAM",80535,OU,OC,F,,P1
2752,"MAMATA MEDICAL COLLEGE, KHAMMAM",80835,OU,OC,F,,P1
2753,"MAMATA MEDICAL COLLEGE, KHAMMAM",80914,OU,OC,M,,P1
2754,"MAMATA MEDICAL COLLEGE, KHAMMAM",81334,OU,OC,M,,P1
2755,"MAMATA MEDICAL COLLEGE, KHAMMAM",81635,OU,OC,F,,P1
2756,"MAMATA MEDICAL COLLEGE, KHAMMAM",81763,OU,OC,M,EWS,P1
2757,"MAMATA MEDICAL COLLEGE, KHAMMAM",82934,OU,BCB,M,,P1
2758,"MAMATA MEDICAL COLLEGE, KHAMMAM",83366,OU,BCB,F,,P1
2759,"MAMATA MEDICAL COLLEGE, KHAMMAM",83665,OU,BCB,F,,P1
2760,"MAMATA MEDICAL COLLEGE, KHAMMAM",86646,OU,BCB,M,,P1
2761,"MAMATA MEDICAL COLLEGE, KHAMMAM",87531,OU,BCB,F,,P1
2762,"MAMATA MEDICAL COLLEGE, KHAMMAM",88107,OU,BCD,M,,P1
2763,"MAMATA MEDICAL COLLEGE, KHAMMAM",89304,OU,BCD,F,,P1
2764,"MAMATA MEDICAL COLLEGE, KHAMMAM",90215,OU,BCB,F,,P1
2765,"MAMATA MEDICAL COLLEGE, KHAMMAM",92036,OU,BCB,M,,P1
2766,"MAMATA MEDICAL COLLEGE, KHAMMAM",92104,OU,BCD,F,,P1
2767,"MAMATA MEDICAL COLLEGE, KHAMMAM",93113,OU,BCD,F,,P1
2768,"MAMATA MEDICAL COLLEGE, KHAMMAM",96977,OU,BCD,F,,P1
2769,"MAMATA MEDICAL COLLEGE, KHAMMAM",97044,OU,BCD,M,,P1
2770,"MAMATA MEDICAL COLLEGE, KHAMMAM",97791,OU,BCE,F,,P1
2771,"MAMATA MEDICAL COLLEGE, KHAMMAM",108374,OU,BCE,F,,P1
2772,"MAMATA MEDICAL COLLEGE, KHAMMAM",110433,AU,SC,M,,P1
2773,"MAMATA MEDICAL COLLEGE, KHAMMAM",129140,OU,BCE,F,,P1
2774,"MAMATA MEDICAL COLLEGE, KHAMMAM",138695,SVU,ST,M,,P1
2775,"MAMATA MEDICAL COLLEGE, KHAMMAM",155014,OU,SC,F,,P1
2776,"MAMATA MEDICAL COLLEGE, KHAMMAM",160480,OU,BCA,F,,P1
2777,"MAMATA MEDICAL COLLEGE, KHAMMAM",165202,OU,ST,F,,P1
2778,"MAMATA MEDICAL COLLEGE, KHAMMAM",165213,OU,SC,M,,P1
2779,"MAMATA MEDICAL COLLEGE, KHAMMAM",165224,OU,BCA,F,,P1
2780,"MAMATA MEDICAL COLLEGE, KHAMMAM",166414,OU,BCA,F,,P1
2781,"MAMATA MEDICAL COLLEGE, KHAMMAM",166935,OU,SC,M,,P1
2782,"MAMATA MEDICAL COLLEGE, KHAMMAM",168514,OU,ST,F,,P1
2783,"MAMATA MEDICAL COLLEGE, KHAMMAM",168722,OU,BCA,F,,P1
2784,"MAMATA MEDICAL COLLEGE, KHAMMAM",170405,OU,BCA,F,,P1
2785,"MAMATA MEDICAL COLLEGE, KHAMMAM",175108,OU,BCA,M,,P1
2786,"MAMATA MEDICAL COLLEGE, KHAMMAM",176433,OU,SC,F,,P1
2788,"MAMATA MEDICAL COLLEGE, KHAMMAM",185458,OU,SC,M,,P1
2789,"MAMATA MEDICAL COLLEGE, KHAMMAM",185817,OU,ST,F,,P1
2790,"MAMATA MEDICAL COLLEGE, KHAMMAM",188218,OU,ST,F,,P1
2791,"MAMATA MEDICAL COLLEGE, KHAMMAM",189224,OU,SC,F,,P1
2792,"MAMATA MEDICAL COLLEGE, KHAMMAM",190621,OU,ST,M,,P1
2793,"MAMATA MEDICAL COLLEGE, KHAMMAM",191871,OU,SC,M,,P1
2794,"MAMATA MEDICAL COLLEGE, KHAMMAM",193792,OU,ST,F,,P1
2795,"MAMATA MEDICAL COLLEGE, KHAMMAM",194948,OU,ST,M,,P1
2796,"MAMATA MEDICAL COLLEGE, KHAMMAM",197158,OU,ST,F,,P1
2797,"MAMATA MEDICAL COLLEGE, KHAMMAM",197477,OU,BCC,F,,P1
2798,"MAMATA MEDICAL COLLEGE, KHAMMAM",200435,OU,SC,F,,P1
2799,"MAMATA MEDICAL COLLEGE, KHAMMAM",204190,OU,SC,F,,P1
2800,"MAMATA MEDICAL COLLEGE, KHAMMAM",205744,OU,SC,M,,P1
2801,"MAMATA MEDICAL COLLEGE, KHAMMAM",205924,OU,SC,F,,P1
2802,"MAMATA MEDICAL COLLEGE, KHAMMAM",206909,OU,SC,F,,P1
2803,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",34295,AU,OC,F,,P1
2804,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",34856,NL,OC,M,,P1
2805,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",35654,OU,BCE,F,,P1
2806,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",47854,AU,BCB,F,,P1
2807,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",54579,AU,BCD,M,,P1
2808,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",62299,OU,OC,F,,P1
2809,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",63280,OU,BCD,F,,P1
2810,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",64877,AU,BCA,M,,P1
2811,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",72061,OU,BCB,F,,P1
2812,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",73091,OU,OC,F,EWS,P1
2813,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",77025,OU,BCD,F,,P1
2814,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",78568,OU,BCB,F,,P1
2815,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",79138,OU,OC,F,EWS,P1
2816,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",79654,OU,BCB,F,,P1
2817,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",80616,OU,OC,M,,P1
2818,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",81511,OU,BCB,F,,P1
2819,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",82098,OU,OC,F,EWS,P1
2820,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",83049,OU,BCD,F,,P1
2821,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",84131,OU,BCB,F,,P1
2822,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",84871,OU,OC,M,EWS,P1
2823,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",85116,OU,OC,M,,P1
2824,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",85800,OU,OC,F,,P1
2825,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",85856,OU,OC,M,,P1
2826,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",86864,OU,OC,F,,P1
2827,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",86899,OU,OC,M,EWS,P1
2828,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",87423,OU,OC,M,,P1
2829,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",89297,OU,BCB,F,,P1
2830,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",90647,OU,BCB,M,,P1
2831,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",91158,OU,BCB,M,,P1
2832,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",91163,OU,BCE,F,,P1
2833,"C ANANDA RAO IINSTITUTE OF MEDICAL SCIENCES, KARIMNAGAR",93840,OU,BCB,F,,P1
